rgn_id,year,cat_ts_score,cat_label,sciname,comname,iucn_sid,am_sid,pr_score
3,2004.0,0.4,VU,Ardea herodias,Great Blue Heron,22696998.0,NA,0.4
4,2004.0,0.4,VU,Ardea herodias,Great Blue Heron,22696998.0,NA,0.4
8,2004.0,0.4,VU,Ardea herodias,Great Blue Heron,22696998.0,NA,0.4
7,2004.0,0.4,VU,Ardea herodias,Great Blue Heron,22696998.0,NA,0.4
5,2005.0,0.4,VU,Ardea herodias,Great Blue Heron,22696998.0,NA,0.4
6,2005.0,0.4,VU,Ardea herodias,Great Blue Heron,22696998.0,NA,0.4
1,2005.0,0.4,VU,Ardea herodias,Great Blue Heron,22696998.0,NA,0.4
2,2005.0,0.4,VU,Ardea herodias,Great Blue Heron,22696998.0,NA,0.4
3,2005.0,0.4,VU,Ardea herodias,Great Blue Heron,22696998.0,NA,0.4
4,2005.0,0.4,VU,Ardea herodias,Great Blue Heron,22696998.0,NA,0.4
8,2005.0,0.4,VU,Ardea herodias,Great Blue Heron,22696998.0,NA,0.4
7,2005.0,0.4,VU,Ardea herodias,Great Blue Heron,22696998.0,NA,0.4
5,2006.0,0.4,VU,Ardea herodias,Great Blue Heron,22696998.0,NA,0.4
6,2006.0,0.4,VU,Ardea herodias,Great Blue Heron,22696998.0,NA,0.4
1,2006.0,0.4,VU,Ardea herodias,Great Blue Heron,22696998.0,NA,0.4
2,2006.0,0.4,VU,Ardea herodias,Great Blue Heron,22696998.0,NA,0.4
3,2006.0,0.4,VU,Ardea herodias,Great Blue Heron,22696998.0,NA,0.4
4,2006.0,0.4,VU,Ardea herodias,Great Blue Heron,22696998.0,NA,0.4
8,2006.0,0.4,VU,Ardea herodias,Great Blue Heron,22696998.0,NA,0.4
7,2006.0,0.4,VU,Ardea herodias,Great Blue Heron,22696998.0,NA,0.4
5,2007.0,0.4,VU,Ardea herodias,Great Blue Heron,22696998.0,NA,0.4
6,2007.0,0.4,VU,Ardea herodias,Great Blue Heron,22696998.0,NA,0.4
1,2007.0,0.4,VU,Ardea herodias,Great Blue Heron,22696998.0,NA,0.4
2,2007.0,0.4,VU,Ardea herodias,Great Blue Heron,22696998.0,NA,0.4
3,2007.0,0.4,VU,Ardea herodias,Great Blue Heron,22696998.0,NA,0.4
4,2007.0,0.4,VU,Ardea herodias,Great Blue Heron,22696998.0,NA,0.4
8,2007.0,0.4,VU,Ardea herodias,Great Blue Heron,22696998.0,NA,0.4
7,2007.0,0.4,VU,Ardea herodias,Great Blue Heron,22696998.0,NA,0.4
5,2008.0,0.4,VU,Ardea herodias,Great Blue Heron,22696998.0,NA,0.4
6,2008.0,0.4,VU,Ardea herodias,Great Blue Heron,22696998.0,NA,0.4
1,2008.0,0.4,VU,Ardea herodias,Great Blue Heron,22696998.0,NA,0.4
2,2008.0,0.4,VU,Ardea herodias,Great Blue Heron,22696998.0,NA,0.4
3,2008.0,0.4,VU,Ardea herodias,Great Blue Heron,22696998.0,NA,0.4
4,2008.0,0.4,VU,Ardea herodias,Great Blue Heron,22696998.0,NA,0.4
8,2008.0,0.4,VU,Ardea herodias,Great Blue Heron,22696998.0,NA,0.4
7,2008.0,0.4,VU,Ardea herodias,Great Blue Heron,22696998.0,NA,0.4
5,2009.0,0.4,VU,Ardea herodias,Great Blue Heron,22696998.0,NA,0.4
6,2009.0,0.4,VU,Ardea herodias,Great Blue Heron,22696998.0,NA,0.4
1,2009.0,0.4,VU,Ardea herodias,Great Blue Heron,22696998.0,NA,0.4
2,2009.0,0.4,VU,Ardea herodias,Great Blue Heron,22696998.0,NA,0.4
3,2009.0,0.4,VU,Ardea herodias,Great Blue Heron,22696998.0,NA,0.4
4,2009.0,0.4,VU,Ardea herodias,Great Blue Heron,22696998.0,NA,0.4
8,2009.0,0.4,VU,Ardea herodias,Great Blue Heron,22696998.0,NA,0.4
7,2009.0,0.4,VU,Ardea herodias,Great Blue Heron,22696998.0,NA,0.4
5,2010.0,0.4,VU,Ardea herodias,Great Blue Heron,22696998.0,NA,0.4
6,2010.0,0.4,VU,Ardea herodias,Great Blue Heron,22696998.0,NA,0.4
1,2010.0,0.4,VU,Ardea herodias,Great Blue Heron,22696998.0,NA,0.4
2,2010.0,0.4,VU,Ardea herodias,Great Blue Heron,22696998.0,NA,0.4
3,2010.0,0.4,VU,Ardea herodias,Great Blue Heron,22696998.0,NA,0.4
4,2010.0,0.4,VU,Ardea herodias,Great Blue Heron,22696998.0,NA,0.4
8,2010.0,0.4,VU,Ardea herodias,Great Blue Heron,22696998.0,NA,0.4
7,2010.0,0.4,VU,Ardea herodias,Great Blue Heron,22696998.0,NA,0.4
5,2011.0,0.4,VU,Ardea herodias,Great Blue Heron,22696998.0,NA,0.4
6,2011.0,0.4,VU,Ardea herodias,Great Blue Heron,22696998.0,NA,0.4
1,2011.0,0.4,VU,Ardea herodias,Great Blue Heron,22696998.0,NA,0.4
2,2011.0,0.4,VU,Ardea herodias,Great Blue Heron,22696998.0,NA,0.4
3,2011.0,0.4,VU,Ardea herodias,Great Blue Heron,22696998.0,NA,0.4
4,2011.0,0.4,VU,Ardea herodias,Great Blue Heron,22696998.0,NA,0.4
8,2011.0,0.4,VU,Ardea herodias,Great Blue Heron,22696998.0,NA,0.4
7,2011.0,0.4,VU,Ardea herodias,Great Blue Heron,22696998.0,NA,0.4
5,2012.0,0.4,VU,Ardea herodias,Great Blue Heron,22696998.0,NA,0.4
6,2012.0,0.4,VU,Ardea herodias,Great Blue Heron,22696998.0,NA,0.4
1,2012.0,0.4,VU,Ardea herodias,Great Blue Heron,22696998.0,NA,0.4
2,2012.0,0.4,VU,Ardea herodias,Great Blue Heron,22696998.0,NA,0.4
3,2012.0,0.4,VU,Ardea herodias,Great Blue Heron,22696998.0,NA,0.4
4,2012.0,0.4,VU,Ardea herodias,Great Blue Heron,22696998.0,NA,0.4
8,2012.0,0.4,VU,Ardea herodias,Great Blue Heron,22696998.0,NA,0.4
7,2012.0,0.4,VU,Ardea herodias,Great Blue Heron,22696998.0,NA,0.4
5,2013.0,0.4,VU,Ardea herodias,Great Blue Heron,22696998.0,NA,0.4
6,2013.0,0.4,VU,Ardea herodias,Great Blue Heron,22696998.0,NA,0.4
1,2013.0,0.4,VU,Ardea herodias,Great Blue Heron,22696998.0,NA,0.4
2,2013.0,0.4,VU,Ardea herodias,Great Blue Heron,22696998.0,NA,0.4
3,2013.0,0.4,VU,Ardea herodias,Great Blue Heron,22696998.0,NA,0.4
4,2013.0,0.4,VU,Ardea herodias,Great Blue Heron,22696998.0,NA,0.4
8,2013.0,0.4,VU,Ardea herodias,Great Blue Heron,22696998.0,NA,0.4
7,2013.0,0.4,VU,Ardea herodias,Great Blue Heron,22696998.0,NA,0.4
5,2014.0,0.4,VU,Ardea herodias,Great Blue Heron,22696998.0,NA,0.4
6,2014.0,0.4,VU,Ardea herodias,Great Blue Heron,22696998.0,NA,0.4
1,2014.0,0.4,VU,Ardea herodias,Great Blue Heron,22696998.0,NA,0.4
2,2014.0,0.4,VU,Ardea herodias,Great Blue Heron,22696998.0,NA,0.4
3,2014.0,0.4,VU,Ardea herodias,Great Blue Heron,22696998.0,NA,0.4
4,2014.0,0.4,VU,Ardea herodias,Great Blue Heron,22696998.0,NA,0.4
8,2014.0,0.4,VU,Ardea herodias,Great Blue Heron,22696998.0,NA,0.4
7,2014.0,0.4,VU,Ardea herodias,Great Blue Heron,22696998.0,NA,0.4
5,2015.0,0.4,VU,Ardea herodias,Great Blue Heron,22696998.0,NA,0.4
6,2015.0,0.4,VU,Ardea herodias,Great Blue Heron,22696998.0,NA,0.4
1,2015.0,0.4,VU,Ardea herodias,Great Blue Heron,22696998.0,NA,0.4
2,2015.0,0.4,VU,Ardea herodias,Great Blue Heron,22696998.0,NA,0.4
3,2015.0,0.4,VU,Ardea herodias,Great Blue Heron,22696998.0,NA,0.4
4,2015.0,0.4,VU,Ardea herodias,Great Blue Heron,22696998.0,NA,0.4
8,2015.0,0.4,VU,Ardea herodias,Great Blue Heron,22696998.0,NA,0.4
7,2015.0,0.4,VU,Ardea herodias,Great Blue Heron,22696998.0,NA,0.4
5,2016.0,0.4,VU,Ardea herodias,Great Blue Heron,22696998.0,NA,0.4
6,2016.0,0.4,VU,Ardea herodias,Great Blue Heron,22696998.0,NA,0.4
1,2016.0,0.4,VU,Ardea herodias,Great Blue Heron,22696998.0,NA,0.4
2,2016.0,0.4,VU,Ardea herodias,Great Blue Heron,22696998.0,NA,0.4
3,2016.0,0.4,VU,Ardea herodias,Great Blue Heron,22696998.0,NA,0.4
4,2016.0,0.4,VU,Ardea herodias,Great Blue Heron,22696998.0,NA,0.4
8,2016.0,0.4,VU,Ardea herodias,Great Blue Heron,22696998.0,NA,0.4
7,2016.0,0.4,VU,Ardea herodias,Great Blue Heron,22696998.0,NA,0.4
5,1965.0,0.2,NT,Balaenoptera acutorostrata,Minke Whale,2474.0,ITS-Mam-180524,0.2
6,1965.0,0.2,NT,Balaenoptera acutorostrata,Minke Whale,2474.0,ITS-Mam-180524,0.2
1,1965.0,0.2,NT,Balaenoptera acutorostrata,Minke Whale,2474.0,ITS-Mam-180524,0.2
2,1965.0,0.2,NT,Balaenoptera acutorostrata,Minke Whale,2474.0,ITS-Mam-180524,0.2
3,1965.0,0.2,NT,Balaenoptera acutorostrata,Minke Whale,2474.0,ITS-Mam-180524,0.2
4,1965.0,0.2,NT,Balaenoptera acutorostrata,Minke Whale,2474.0,ITS-Mam-180524,0.2
8,1965.0,0.2,NT,Balaenoptera acutorostrata,Minke Whale,2474.0,ITS-Mam-180524,0.2
7,1965.0,0.2,NT,Balaenoptera acutorostrata,Minke Whale,2474.0,ITS-Mam-180524,0.2
5,1966.0,0.2,NT,Balaenoptera acutorostrata,Minke Whale,2474.0,ITS-Mam-180524,0.2
6,1966.0,0.2,NT,Balaenoptera acutorostrata,Minke Whale,2474.0,ITS-Mam-180524,0.2
1,1966.0,0.2,NT,Balaenoptera acutorostrata,Minke Whale,2474.0,ITS-Mam-180524,0.2
2,1966.0,0.2,NT,Balaenoptera acutorostrata,Minke Whale,2474.0,ITS-Mam-180524,0.2
3,1966.0,0.2,NT,Balaenoptera acutorostrata,Minke Whale,2474.0,ITS-Mam-180524,0.2
4,1966.0,0.2,NT,Balaenoptera acutorostrata,Minke Whale,2474.0,ITS-Mam-180524,0.2
8,1966.0,0.2,NT,Balaenoptera acutorostrata,Minke Whale,2474.0,ITS-Mam-180524,0.2
7,1966.0,0.2,NT,Balaenoptera acutorostrata,Minke Whale,2474.0,ITS-Mam-180524,0.2
5,1967.0,0.2,NT,Balaenoptera acutorostrata,Minke Whale,2474.0,ITS-Mam-180524,0.2
6,1967.0,0.2,NT,Balaenoptera acutorostrata,Minke Whale,2474.0,ITS-Mam-180524,0.2
1,1967.0,0.2,NT,Balaenoptera acutorostrata,Minke Whale,2474.0,ITS-Mam-180524,0.2
2,1967.0,0.2,NT,Balaenoptera acutorostrata,Minke Whale,2474.0,ITS-Mam-180524,0.2
3,1967.0,0.2,NT,Balaenoptera acutorostrata,Minke Whale,2474.0,ITS-Mam-180524,0.2
4,1967.0,0.2,NT,Balaenoptera acutorostrata,Minke Whale,2474.0,ITS-Mam-180524,0.2
8,1967.0,0.2,NT,Balaenoptera acutorostrata,Minke Whale,2474.0,ITS-Mam-180524,0.2
7,1967.0,0.2,NT,Balaenoptera acutorostrata,Minke Whale,2474.0,ITS-Mam-180524,0.2
5,1968.0,0.2,NT,Balaenoptera acutorostrata,Minke Whale,2474.0,ITS-Mam-180524,0.2
6,1968.0,0.2,NT,Balaenoptera acutorostrata,Minke Whale,2474.0,ITS-Mam-180524,0.2
1,1968.0,0.2,NT,Balaenoptera acutorostrata,Minke Whale,2474.0,ITS-Mam-180524,0.2
2,1968.0,0.2,NT,Balaenoptera acutorostrata,Minke Whale,2474.0,ITS-Mam-180524,0.2
3,1968.0,0.2,NT,Balaenoptera acutorostrata,Minke Whale,2474.0,ITS-Mam-180524,0.2
4,1968.0,0.2,NT,Balaenoptera acutorostrata,Minke Whale,2474.0,ITS-Mam-180524,0.2
8,1968.0,0.2,NT,Balaenoptera acutorostrata,Minke Whale,2474.0,ITS-Mam-180524,0.2
7,1968.0,0.2,NT,Balaenoptera acutorostrata,Minke Whale,2474.0,ITS-Mam-180524,0.2
5,1969.0,0.2,NT,Balaenoptera acutorostrata,Minke Whale,2474.0,ITS-Mam-180524,0.2
6,1969.0,0.2,NT,Balaenoptera acutorostrata,Minke Whale,2474.0,ITS-Mam-180524,0.2
1,1969.0,0.2,NT,Balaenoptera acutorostrata,Minke Whale,2474.0,ITS-Mam-180524,0.2
2,1969.0,0.2,NT,Balaenoptera acutorostrata,Minke Whale,2474.0,ITS-Mam-180524,0.2
3,1969.0,0.2,NT,Balaenoptera acutorostrata,Minke Whale,2474.0,ITS-Mam-180524,0.2
4,1969.0,0.2,NT,Balaenoptera acutorostrata,Minke Whale,2474.0,ITS-Mam-180524,0.2
8,1969.0,0.2,NT,Balaenoptera acutorostrata,Minke Whale,2474.0,ITS-Mam-180524,0.2
7,1969.0,0.2,NT,Balaenoptera acutorostrata,Minke Whale,2474.0,ITS-Mam-180524,0.2
5,1970.0,0.2,NT,Balaenoptera acutorostrata,Minke Whale,2474.0,ITS-Mam-180524,0.2
6,1970.0,0.2,NT,Balaenoptera acutorostrata,Minke Whale,2474.0,ITS-Mam-180524,0.2
1,1970.0,0.2,NT,Balaenoptera acutorostrata,Minke Whale,2474.0,ITS-Mam-180524,0.2
2,1970.0,0.2,NT,Balaenoptera acutorostrata,Minke Whale,2474.0,ITS-Mam-180524,0.2
3,1970.0,0.2,NT,Balaenoptera acutorostrata,Minke Whale,2474.0,ITS-Mam-180524,0.2
4,1970.0,0.2,NT,Balaenoptera acutorostrata,Minke Whale,2474.0,ITS-Mam-180524,0.2
8,1970.0,0.2,NT,Balaenoptera acutorostrata,Minke Whale,2474.0,ITS-Mam-180524,0.2
7,1970.0,0.2,NT,Balaenoptera acutorostrata,Minke Whale,2474.0,ITS-Mam-180524,0.2
5,1971.0,0.2,NT,Balaenoptera acutorostrata,Minke Whale,2474.0,ITS-Mam-180524,0.2
6,1971.0,0.2,NT,Balaenoptera acutorostrata,Minke Whale,2474.0,ITS-Mam-180524,0.2
1,1971.0,0.2,NT,Balaenoptera acutorostrata,Minke Whale,2474.0,ITS-Mam-180524,0.2
2,1971.0,0.2,NT,Balaenoptera acutorostrata,Minke Whale,2474.0,ITS-Mam-180524,0.2
3,1971.0,0.2,NT,Balaenoptera acutorostrata,Minke Whale,2474.0,ITS-Mam-180524,0.2
4,1971.0,0.2,NT,Balaenoptera acutorostrata,Minke Whale,2474.0,ITS-Mam-180524,0.2
8,1971.0,0.2,NT,Balaenoptera acutorostrata,Minke Whale,2474.0,ITS-Mam-180524,0.2
7,1971.0,0.2,NT,Balaenoptera acutorostrata,Minke Whale,2474.0,ITS-Mam-180524,0.2
5,1972.0,0.2,NT,Balaenoptera acutorostrata,Minke Whale,2474.0,ITS-Mam-180524,0.2
6,1972.0,0.2,NT,Balaenoptera acutorostrata,Minke Whale,2474.0,ITS-Mam-180524,0.2
1,1972.0,0.2,NT,Balaenoptera acutorostrata,Minke Whale,2474.0,ITS-Mam-180524,0.2
2,1972.0,0.2,NT,Balaenoptera acutorostrata,Minke Whale,2474.0,ITS-Mam-180524,0.2
3,1972.0,0.2,NT,Balaenoptera acutorostrata,Minke Whale,2474.0,ITS-Mam-180524,0.2
4,1972.0,0.2,NT,Balaenoptera acutorostrata,Minke Whale,2474.0,ITS-Mam-180524,0.2
8,1972.0,0.2,NT,Balaenoptera acutorostrata,Minke Whale,2474.0,ITS-Mam-180524,0.2
7,1972.0,0.2,NT,Balaenoptera acutorostrata,Minke Whale,2474.0,ITS-Mam-180524,0.2
5,1973.0,0.2,NT,Balaenoptera acutorostrata,Minke Whale,2474.0,ITS-Mam-180524,0.2
6,1973.0,0.2,NT,Balaenoptera acutorostrata,Minke Whale,2474.0,ITS-Mam-180524,0.2
1,1973.0,0.2,NT,Balaenoptera acutorostrata,Minke Whale,2474.0,ITS-Mam-180524,0.2
2,1973.0,0.2,NT,Balaenoptera acutorostrata,Minke Whale,2474.0,ITS-Mam-180524,0.2
3,1973.0,0.2,NT,Balaenoptera acutorostrata,Minke Whale,2474.0,ITS-Mam-180524,0.2
4,1973.0,0.2,NT,Balaenoptera acutorostrata,Minke Whale,2474.0,ITS-Mam-180524,0.2
8,1973.0,0.2,NT,Balaenoptera acutorostrata,Minke Whale,2474.0,ITS-Mam-180524,0.2
7,1973.0,0.2,NT,Balaenoptera acutorostrata,Minke Whale,2474.0,ITS-Mam-180524,0.2
5,1974.0,0.2,NT,Balaenoptera acutorostrata,Minke Whale,2474.0,ITS-Mam-180524,0.2
6,1974.0,0.2,NT,Balaenoptera acutorostrata,Minke Whale,2474.0,ITS-Mam-180524,0.2
1,1974.0,0.2,NT,Balaenoptera acutorostrata,Minke Whale,2474.0,ITS-Mam-180524,0.2
2,1974.0,0.2,NT,Balaenoptera acutorostrata,Minke Whale,2474.0,ITS-Mam-180524,0.2
3,1974.0,0.2,NT,Balaenoptera acutorostrata,Minke Whale,2474.0,ITS-Mam-180524,0.2
4,1974.0,0.2,NT,Balaenoptera acutorostrata,Minke Whale,2474.0,ITS-Mam-180524,0.2
8,1974.0,0.2,NT,Balaenoptera acutorostrata,Minke Whale,2474.0,ITS-Mam-180524,0.2
7,1974.0,0.2,NT,Balaenoptera acutorostrata,Minke Whale,2474.0,ITS-Mam-180524,0.2
5,1975.0,0.2,NT,Balaenoptera acutorostrata,Minke Whale,2474.0,ITS-Mam-180524,0.2
6,1975.0,0.2,NT,Balaenoptera acutorostrata,Minke Whale,2474.0,ITS-Mam-180524,0.2
1,1975.0,0.2,NT,Balaenoptera acutorostrata,Minke Whale,2474.0,ITS-Mam-180524,0.2
2,1975.0,0.2,NT,Balaenoptera acutorostrata,Minke Whale,2474.0,ITS-Mam-180524,0.2
3,1975.0,0.2,NT,Balaenoptera acutorostrata,Minke Whale,2474.0,ITS-Mam-180524,0.2
4,1975.0,0.2,NT,Balaenoptera acutorostrata,Minke Whale,2474.0,ITS-Mam-180524,0.2
8,1975.0,0.2,NT,Balaenoptera acutorostrata,Minke Whale,2474.0,ITS-Mam-180524,0.2
7,1975.0,0.2,NT,Balaenoptera acutorostrata,Minke Whale,2474.0,ITS-Mam-180524,0.2
5,1976.0,0.2,NT,Balaenoptera acutorostrata,Minke Whale,2474.0,ITS-Mam-180524,0.2
6,1976.0,0.2,NT,Balaenoptera acutorostrata,Minke Whale,2474.0,ITS-Mam-180524,0.2
1,1976.0,0.2,NT,Balaenoptera acutorostrata,Minke Whale,2474.0,ITS-Mam-180524,0.2
2,1976.0,0.2,NT,Balaenoptera acutorostrata,Minke Whale,2474.0,ITS-Mam-180524,0.2
3,1976.0,0.2,NT,Balaenoptera acutorostrata,Minke Whale,2474.0,ITS-Mam-180524,0.2
4,1976.0,0.2,NT,Balaenoptera acutorostrata,Minke Whale,2474.0,ITS-Mam-180524,0.2
8,1976.0,0.2,NT,Balaenoptera acutorostrata,Minke Whale,2474.0,ITS-Mam-180524,0.2
7,1976.0,0.2,NT,Balaenoptera acutorostrata,Minke Whale,2474.0,ITS-Mam-180524,0.2
5,1977.0,0.2,NT,Balaenoptera acutorostrata,Minke Whale,2474.0,ITS-Mam-180524,0.2
6,1977.0,0.2,NT,Balaenoptera acutorostrata,Minke Whale,2474.0,ITS-Mam-180524,0.2
1,1977.0,0.2,NT,Balaenoptera acutorostrata,Minke Whale,2474.0,ITS-Mam-180524,0.2
2,1977.0,0.2,NT,Balaenoptera acutorostrata,Minke Whale,2474.0,ITS-Mam-180524,0.2
3,1977.0,0.2,NT,Balaenoptera acutorostrata,Minke Whale,2474.0,ITS-Mam-180524,0.2
4,1977.0,0.2,NT,Balaenoptera acutorostrata,Minke Whale,2474.0,ITS-Mam-180524,0.2
8,1977.0,0.2,NT,Balaenoptera acutorostrata,Minke Whale,2474.0,ITS-Mam-180524,0.2
7,1977.0,0.2,NT,Balaenoptera acutorostrata,Minke Whale,2474.0,ITS-Mam-180524,0.2
5,1978.0,0.2,NT,Balaenoptera acutorostrata,Minke Whale,2474.0,ITS-Mam-180524,0.2
6,1978.0,0.2,NT,Balaenoptera acutorostrata,Minke Whale,2474.0,ITS-Mam-180524,0.2
1,1978.0,0.2,NT,Balaenoptera acutorostrata,Minke Whale,2474.0,ITS-Mam-180524,0.2
2,1978.0,0.2,NT,Balaenoptera acutorostrata,Minke Whale,2474.0,ITS-Mam-180524,0.2
3,1978.0,0.2,NT,Balaenoptera acutorostrata,Minke Whale,2474.0,ITS-Mam-180524,0.2
4,1978.0,0.2,NT,Balaenoptera acutorostrata,Minke Whale,2474.0,ITS-Mam-180524,0.2
8,1978.0,0.2,NT,Balaenoptera acutorostrata,Minke Whale,2474.0,ITS-Mam-180524,0.2
7,1978.0,0.2,NT,Balaenoptera acutorostrata,Minke Whale,2474.0,ITS-Mam-180524,0.2
5,1979.0,0.2,NT,Balaenoptera acutorostrata,Minke Whale,2474.0,ITS-Mam-180524,0.2
6,1979.0,0.2,NT,Balaenoptera acutorostrata,Minke Whale,2474.0,ITS-Mam-180524,0.2
1,1979.0,0.2,NT,Balaenoptera acutorostrata,Minke Whale,2474.0,ITS-Mam-180524,0.2
2,1979.0,0.2,NT,Balaenoptera acutorostrata,Minke Whale,2474.0,ITS-Mam-180524,0.2
3,1979.0,0.2,NT,Balaenoptera acutorostrata,Minke Whale,2474.0,ITS-Mam-180524,0.2
4,1979.0,0.2,NT,Balaenoptera acutorostrata,Minke Whale,2474.0,ITS-Mam-180524,0.2
8,1979.0,0.2,NT,Balaenoptera acutorostrata,Minke Whale,2474.0,ITS-Mam-180524,0.2
7,1979.0,0.2,NT,Balaenoptera acutorostrata,Minke Whale,2474.0,ITS-Mam-180524,0.2
5,1980.0,0.2,NT,Balaenoptera acutorostrata,Minke Whale,2474.0,ITS-Mam-180524,0.2
6,1980.0,0.2,NT,Balaenoptera acutorostrata,Minke Whale,2474.0,ITS-Mam-180524,0.2
1,1980.0,0.2,NT,Balaenoptera acutorostrata,Minke Whale,2474.0,ITS-Mam-180524,0.2
2,1980.0,0.2,NT,Balaenoptera acutorostrata,Minke Whale,2474.0,ITS-Mam-180524,0.2
3,1980.0,0.2,NT,Balaenoptera acutorostrata,Minke Whale,2474.0,ITS-Mam-180524,0.2
4,1980.0,0.2,NT,Balaenoptera acutorostrata,Minke Whale,2474.0,ITS-Mam-180524,0.2
8,1980.0,0.2,NT,Balaenoptera acutorostrata,Minke Whale,2474.0,ITS-Mam-180524,0.2
7,1980.0,0.2,NT,Balaenoptera acutorostrata,Minke Whale,2474.0,ITS-Mam-180524,0.2
5,1981.0,0.2,NT,Balaenoptera acutorostrata,Minke Whale,2474.0,ITS-Mam-180524,0.2
6,1981.0,0.2,NT,Balaenoptera acutorostrata,Minke Whale,2474.0,ITS-Mam-180524,0.2
1,1981.0,0.2,NT,Balaenoptera acutorostrata,Minke Whale,2474.0,ITS-Mam-180524,0.2
2,1981.0,0.2,NT,Balaenoptera acutorostrata,Minke Whale,2474.0,ITS-Mam-180524,0.2
3,1981.0,0.2,NT,Balaenoptera acutorostrata,Minke Whale,2474.0,ITS-Mam-180524,0.2
4,1981.0,0.2,NT,Balaenoptera acutorostrata,Minke Whale,2474.0,ITS-Mam-180524,0.2
8,1981.0,0.2,NT,Balaenoptera acutorostrata,Minke Whale,2474.0,ITS-Mam-180524,0.2
7,1981.0,0.2,NT,Balaenoptera acutorostrata,Minke Whale,2474.0,ITS-Mam-180524,0.2
5,1982.0,0.2,NT,Balaenoptera acutorostrata,Minke Whale,2474.0,ITS-Mam-180524,0.2
6,1982.0,0.2,NT,Balaenoptera acutorostrata,Minke Whale,2474.0,ITS-Mam-180524,0.2
1,1982.0,0.2,NT,Balaenoptera acutorostrata,Minke Whale,2474.0,ITS-Mam-180524,0.2
2,1982.0,0.2,NT,Balaenoptera acutorostrata,Minke Whale,2474.0,ITS-Mam-180524,0.2
3,1982.0,0.2,NT,Balaenoptera acutorostrata,Minke Whale,2474.0,ITS-Mam-180524,0.2
4,1982.0,0.2,NT,Balaenoptera acutorostrata,Minke Whale,2474.0,ITS-Mam-180524,0.2
8,1982.0,0.2,NT,Balaenoptera acutorostrata,Minke Whale,2474.0,ITS-Mam-180524,0.2
7,1982.0,0.2,NT,Balaenoptera acutorostrata,Minke Whale,2474.0,ITS-Mam-180524,0.2
5,1983.0,0.2,NT,Balaenoptera acutorostrata,Minke Whale,2474.0,ITS-Mam-180524,0.2
6,1983.0,0.2,NT,Balaenoptera acutorostrata,Minke Whale,2474.0,ITS-Mam-180524,0.2
1,1983.0,0.2,NT,Balaenoptera acutorostrata,Minke Whale,2474.0,ITS-Mam-180524,0.2
2,1983.0,0.2,NT,Balaenoptera acutorostrata,Minke Whale,2474.0,ITS-Mam-180524,0.2
3,1983.0,0.2,NT,Balaenoptera acutorostrata,Minke Whale,2474.0,ITS-Mam-180524,0.2
4,1983.0,0.2,NT,Balaenoptera acutorostrata,Minke Whale,2474.0,ITS-Mam-180524,0.2
8,1983.0,0.2,NT,Balaenoptera acutorostrata,Minke Whale,2474.0,ITS-Mam-180524,0.2
7,1983.0,0.2,NT,Balaenoptera acutorostrata,Minke Whale,2474.0,ITS-Mam-180524,0.2
5,1984.0,0.2,NT,Balaenoptera acutorostrata,Minke Whale,2474.0,ITS-Mam-180524,0.2
6,1984.0,0.2,NT,Balaenoptera acutorostrata,Minke Whale,2474.0,ITS-Mam-180524,0.2
1,1984.0,0.2,NT,Balaenoptera acutorostrata,Minke Whale,2474.0,ITS-Mam-180524,0.2
2,1984.0,0.2,NT,Balaenoptera acutorostrata,Minke Whale,2474.0,ITS-Mam-180524,0.2
3,1984.0,0.2,NT,Balaenoptera acutorostrata,Minke Whale,2474.0,ITS-Mam-180524,0.2
4,1984.0,0.2,NT,Balaenoptera acutorostrata,Minke Whale,2474.0,ITS-Mam-180524,0.2
8,1984.0,0.2,NT,Balaenoptera acutorostrata,Minke Whale,2474.0,ITS-Mam-180524,0.2
7,1984.0,0.2,NT,Balaenoptera acutorostrata,Minke Whale,2474.0,ITS-Mam-180524,0.2
5,1985.0,0.2,NT,Balaenoptera acutorostrata,Minke Whale,2474.0,ITS-Mam-180524,0.2
6,1985.0,0.2,NT,Balaenoptera acutorostrata,Minke Whale,2474.0,ITS-Mam-180524,0.2
1,1985.0,0.2,NT,Balaenoptera acutorostrata,Minke Whale,2474.0,ITS-Mam-180524,0.2
2,1985.0,0.2,NT,Balaenoptera acutorostrata,Minke Whale,2474.0,ITS-Mam-180524,0.2
3,1985.0,0.2,NT,Balaenoptera acutorostrata,Minke Whale,2474.0,ITS-Mam-180524,0.2
4,1985.0,0.2,NT,Balaenoptera acutorostrata,Minke Whale,2474.0,ITS-Mam-180524,0.2
8,1985.0,0.2,NT,Balaenoptera acutorostrata,Minke Whale,2474.0,ITS-Mam-180524,0.2
7,1985.0,0.2,NT,Balaenoptera acutorostrata,Minke Whale,2474.0,ITS-Mam-180524,0.2
5,1986.0,0.2,NT,Balaenoptera acutorostrata,Minke Whale,2474.0,ITS-Mam-180524,0.2
6,1986.0,0.2,NT,Balaenoptera acutorostrata,Minke Whale,2474.0,ITS-Mam-180524,0.2
1,1986.0,0.2,NT,Balaenoptera acutorostrata,Minke Whale,2474.0,ITS-Mam-180524,0.2
2,1986.0,0.2,NT,Balaenoptera acutorostrata,Minke Whale,2474.0,ITS-Mam-180524,0.2
3,1986.0,0.2,NT,Balaenoptera acutorostrata,Minke Whale,2474.0,ITS-Mam-180524,0.2
